component_1,component_2,cluster_id
0.3237885,0.34092167,2
0.2985958,0.43749216,2
0.25301573,0.5021089,2
0.22178283,0.4702496,2
0.18455169,0.29092646,2
0.32368082,0.52624017,2
0.24608839,0.40314487,2
0.26498383,0.5063076,2
0.35403225,0.37823436,2
0.20967647,0.34478474,2
0.3550641,0.3791969,2
0.37605554,0.49816233,2
0.23801923,0.39284837,2
0.2961868,0.34217077,2
0.24762909,0.4601361,2
0.3007318,0.50133735,2
0.38690692,0.1892807,2
0.23799008,0.4074767,2
0.2785681,0.39061078,2
0.23071693,0.47497445,2
0.28725132,0.4981883,2
0.21488239,0.43879074,2
0.25346637,0.33521575,2
0.2247008,0.33153024,2
0.27703422,0.54919267,2
0.2993716,0.6824053,2
0.34081748,0.433437,2
0.3104938,0.47379616,2
0.2628184,0.4984969,2
0.28755784,0.511274,2
0.37676293,0.5348516,2
0.281232,0.40149632,2
0.26213938,0.46219942,2
0.30583543,0.3369068,2
0.3183916,0.46145707,2
0.30180264,0.3708475,2
0.2857298,0.41084754,2
0.23562104,0.3849539,2
0.20474249,0.3493181,2
0.37209493,0.5425688,2
0.27874687,0.37149364,2
0.30138132,0.46672845,2
0.2694823,0.49038634,2
0.24808586,0.45554763,2
0.24656624,0.5812266,2
0.20466092,0.41536722,2
0.3201834,0.5261863,2
0.30763093,0.33955747,2
0.22976215,0.30975866,2
0.31222063,0.46388385,2
0.25131944,0.4167429,2
0.31380674,0.42131928,2
0.24745196,0.31077424,2
0.24657959,0.38090605,2
0.30096114,0.48707452,2
0.25100434,0.38490912,2
0.29896525,0.3622198,2
0.24255754,0.3639247,2
0.25824818,0.4930289,2
0.27313158,0.4194177,2
0.30843002,0.42284614,2
0.2691913,0.34942088,2
0.28189027,0.3496486,2
0.24487652,0.44410366,2
0.23845035,0.19888982,4
0.26623473,0.47322038,2
0.24273717,0.49666095,2
0.33981627,0.31338468,2
0.30761346,0.35379073,2
0.23678909,0.33867887,2
0.40873808,-0.1247204,5
0.28010234,0.3150461,2
0.2997887,0.26181856,2
0.24793947,-0.05534313,4
0.23675162,0.2368582,2
0.21741381,0.28180546,2
0.19291735,0.018573137,4
0.2713172,0.30610707,2
0.2632546,0.28885457,2
0.28595918,0.2344603,2
0.28686026,0.37416232,2
0.42368445,-0.100222975,4
0.24220115,0.19631024,2
0.26128316,0.2676128,2
0.23381557,0.23163263,2
0.23198879,0.48597437,2
0.2690638,0.4621126,2
0.24793947,-0.05534313,4
0.2453566,0.36719638,2
0.26062152,0.36944953,2
0.26969296,0.29417044,2
0.26599714,0.25704136,2
0.40404817,0.29660782,2
0.37489146,0.38669622,2
0.41704574,0.5534367,2
0.15164301,0.13736057,4
0.22394964,0.2056461,4
0.266611,0.08957501,4
0.32918733,0.33108953,4
0.35676065,0.52268577,2
0.35588533,0.55702174,2
0.17441964,0.22007634,2
0.25765297,0.22048727,4
0.20100062,0.13490002,4
0.24507952,0.28533408,2
0.21088274,0.2813347,2
0.17865905,0.24566835,2
0.1633732,0.17943665,4
0.15641455,0.124122605,4
0.21090138,0.13719897,4
0.19470328,0.1479927,4
0.21427365,0.24320382,2
0.23220433,0.30893824,2
0.27983564,0.32596454,2
0.13249202,0.015591688,4
0.13249202,0.015591688,4
0.1845092,0.0011471054,4
0.16444175,0.16343105,4
0.21903595,0.30259642,2
0.15950991,0.16823475,4
0.15950991,0.16823475,4
0.13249202,0.015591688,4
0.21384598,0.20978263,4
0.21350837,0.20415318,2
0.18799855,0.030329056,4
0.1982132,0.05951103,4
0.20109478,0.21486144,2
0.28480592,0.2761694,2
0.18831362,0.096905135,4
0.28415585,0.26403195,2
0.26689556,0.40070194,2
0.18101409,0.2684707,2
0.22940029,0.10185675,4
0.27203634,0.15054306,4
0.1921475,0.2035417,4
0.28228077,0.32403713,2
0.27453062,0.22122045,4
0.26558852,0.2385277,2
0.25091428,0.44804382,2
0.22904012,0.30312413,2
0.20718172,0.13647337,4
0.16172598,0.12501942,4
0.18974811,0.25727925,2
0.15250476,0.03682746,4
0.2101913,0.16489926,4
0.14106208,0.20830315,2
0.26272956,0.49221438,2
0.2384678,0.33948323,2
0.18733531,0.20784147,2
0.26864123,0.48525587,2
0.20627989,0.30488756,2
0.25812626,0.36422545,2
0.3400374,0.40914318,2
0.25705352,0.39579526,2
0.19314997,0.25853962,2
0.22470108,0.30334198,2
0.22914004,0.3191353,2
0.21779448,0.22108336,2
0.28489888,0.3528756,2
0.26666382,0.30394638,2
0.30949053,0.35554868,2
0.18095191,0.37708935,2
0.19004159,0.056479365,4
0.3116613,0.5033667,2
0.42556417,0.4091688,2
0.21622665,0.15815307,4
0.23113114,0.2528818,4
0.20429228,0.09283708,4
0.31881756,0.15490776,4
0.23180023,0.3321901,2
0.18334493,0.05241658,4
0.21542259,0.13224438,4
0.1706437,0.022501694,4
0.18623729,0.3462092,2
0.22691384,0.27161655,2
0.23633419,0.23215082,2
0.13249202,0.015591688,4
0.13249202,0.015591688,4
0.1187135,0.025384948,4
0.27441633,0.23113438,2
0.26460472,0.28671768,2
0.19889788,0.084180206,4
0.2354149,0.46146446,2
0.24008745,0.35286462,2
0.26941404,0.29485008,2
0.37498102,0.38091868,2
0.13249202,0.015591688,4
0.24241884,0.32939875,2
0.2306182,0.21333213,2
0.2999798,0.16665733,4
0.21263848,0.23406823,4
0.19457586,0.08179892,4
0.16701789,0.11430269,4
0.23212266,0.123596646,4
0.17320165,0.09616084,4
0.31035155,0.24737161,4
0.2559309,0.23004793,4
0.19711035,0.142923,4
0.35695806,0.42993984,2
0.3552357,0.36649677,2
0.19099672,0.39134595,2
0.2457525,0.005906357,4
0.42546493,-0.10146963,4
0.256885,-0.06405358,4
0.3283868,0.046419114,4
0.33219355,0.15515853,4
0.3324622,0.420906,2
0.368523,0.33966196,2
0.2649959,0.35922834,2
0.26073843,0.041331053,4
0.46740273,0.40954465,2
0.40536729,0.38833365,2
0.40047637,0.27973312,2
0.41329357,0.4121452,2
0.20060347,0.12900929,4
0.31152874,0.2477251,2
0.26380876,0.33398354,2
0.28850895,0.36895996,2
0.24793947,-0.05534313,4
0.247902,0.08716614,4
0.32091913,0.15639092,4
0.3889717,0.5653397,2
0.26372367,0.22083585,2
0.387528,0.01564957,4
0.20616525,0.059214074,4
0.3007888,0.09592932,4
0.32091877,0.27815083,2
0.3286406,0.346911,2
0.34103218,0.44602758,2
0.40842822,0.065118015,4
0.24122113,0.19881035,4
0.303453,0.48505276,2
0.36187088,0.04090126,4
0.32776225,0.3135494,4
0.43396193,0.42831016,2
0.24793947,-0.05534313,4
0.19242436,-0.04193266,4
0.37373173,-0.07460005,4
0.26850095,-0.012425263,4
0.22669014,0.55692697,2
0.21783777,0.34819892,2
0.34980133,0.399542,2
0.2700835,0.32120985,2
0.24050994,0.39704767,2
0.27615637,0.3950107,2
0.19281907,0.46086013,2
0.17980562,0.25666445,2
0.29256815,0.40789175,2
0.36215186,0.34157073,2
0.34911716,0.6511622,2
0.39192572,0.5301739,2
0.27039102,0.28377682,2
0.3290827,0.42388594,2
0.49267232,0.50793535,2
0.32046753,0.16003957,4
0.23397325,0.33249268,2
0.43663287,0.4590087,2
0.33251727,0.41563562,2
0.3418875,0.23768282,2
0.33761874,0.48034224,2
0.26239213,0.011726961,4
0.30335972,0.3806725,2
0.32854736,0.55191785,2
0.22086957,0.33566904,2
0.20406817,0.28654018,2
0.24282694,0.47164607,2
0.21056817,-0.03481161,4
0.24309203,0.394032,2
0.25583407,0.26059946,2
0.4089535,0.15543392,2
0.31352448,0.47005036,2
0.26637414,-0.044667277,4
0.3329299,0.21495058,2
0.32554284,0.2591928,2
0.2610894,0.23615776,2
0.28970236,0.27993438,2
0.20371535,-0.04465172,4
0.30801865,0.069815956,4
0.2606116,-0.04750675,4
0.2449625,0.30616108,2
0.39195678,0.511407,2
0.3027509,0.2899879,2
0.3007888,0.09592932,4
0.30174023,0.06300504,4
0.3007888,0.09592932,4
0.25048873,0.38524306,2
0.33720618,0.22863533,4
0.39726642,0.109090835,4
0.39422086,0.3536995,2
0.35821024,0.017220845,4
0.4251828,-0.15039061,5
0.33163413,0.36866382,2
0.3203788,0.193286,2
0.23722914,-0.00588511,4
0.24936391,0.25410575,2
0.47308138,0.020764709,4
0.32187983,0.45698023,2
0.14541431,0.097436346,4
0.18192926,0.22821602,2
0.29188588,0.53444374,2
0.3177642,0.36292338,2
0.41142413,0.12909757,4
0.18815245,0.021166477,4
0.24815129,0.47176245,2
0.25373277,0.14541504,4
0.29617512,0.31367904,4
0.35355833,0.5152127,2
0.2627401,0.3371342,2
0.33949587,0.4815891,2
0.2701251,0.075279064,4
0.26389796,0.33109996,2
0.30908182,0.32155663,2
0.33079606,0.37058264,2
0.27024192,0.32278526,4
0.2779362,0.52990234,2
0.45655996,0.3898742,2
0.34037712,0.27303407,2
0.27200478,0.4668245,2
0.3526461,0.41344616,2
0.30204794,0.49727964,2
0.30009127,0.3847382,2
0.34936816,0.4586507,2
0.27725357,0.32936743,2
0.3018942,0.46294552,2
0.20546496,0.3916208,2
0.273224,0.48028326,2
0.37154728,0.25733787,2
0.34827137,0.45551276,2
0.50383705,0.077813126,4
0.28668195,0.53660345,2
0.33124638,0.2033355,4
0.23865746,0.17265177,4
0.259127,0.1663976,4
0.31169993,0.40939775,2
0.20959513,0.044280056,4
0.2279204,0.32973254,2
0.23880892,0.4109283,2
0.2860747,0.45583412,2
0.4151199,0.36002073,2
0.19185942,0.0031632397,4
0.34208998,0.57660323,2
0.16671209,0.03524588,4
0.2674123,0.016781442,4
0.43625897,-0.014788284,4
0.27900326,0.29580835,2
0.49164075,-0.010464841,4
0.18184803,0.16783537,4
0.3689646,0.4261908,2
0.27801353,0.42836052,2
0.20033652,0.16740276,4
0.3311386,0.36354542,2
0.31113183,0.3666607,2
0.3161268,0.52164125,2
0.22386803,-0.04662329,4
0.36227605,0.3458078,2
0.25599355,0.17293234,4
0.30122152,0.5081366,2
0.3812008,0.22375971,2
0.31298402,0.09989045,4
0.29637057,0.47247136,2
0.18944916,0.2712324,2
0.34131262,0.27104786,2
0.22408389,0.00994874,4
0.24716048,0.18245101,4
0.32511377,0.22825798,2
0.24793947,-0.05534313,4
0.23196031,0.0500342,4
0.26544967,0.1326069,4
0.24793947,-0.05534313,4
0.30752814,0.37325078,2
0.1916178,0.20240836,4
0.37494037,0.506749,2
0.24793947,-0.05534313,4
0.3324643,-0.017808417,4
0.3075782,0.4719501,2
0.2474571,0.23289013,2
0.3278342,0.0800061,4
0.33788025,0.4495724,2
0.27485827,0.3385097,2
0.3261265,0.27280912,2
0.2429135,0.075206555,4
0.2297709,0.43141747,2
0.35304165,0.39741218,2
0.29923898,0.06176243,4
0.17403199,-0.019721908,4
0.29982874,0.51278156,2
0.23945741,0.24120991,2
0.25576037,0.28526518,2
0.2587693,0.29587865,2
0.35349327,0.18519229,4
0.36108395,0.43936443,2
0.38289687,-0.0075915,4
0.20477322,0.35432556,2
0.20223686,0.036161315,4
0.29303962,0.39042988,2
0.28198126,0.36879486,2
0.20547238,0.15270813,4
0.23347959,0.019239353,4
0.19966382,-0.009426969,4
0.28496745,0.5143477,2
0.43567124,-0.07906142,4
0.28257245,0.32553503,2
0.24793947,-0.05534313,4
0.17237075,-0.020138018,4
0.21465203,-0.041166376,4
0.30174023,0.06300504,4
0.29046088,0.48763773,2
0.34633487,0.42271063,2
0.36197743,0.44118214,2
0.2617758,0.39737496,2
0.31665158,0.31372628,2
0.3391652,0.5523549,2
0.22385234,0.3549119,2
0.20990987,0.123127475,4
0.29473755,0.093587816,4
0.23324879,-0.04277313,4
0.2704735,0.34156996,2
0.19242436,-0.04193266,4
0.32829505,0.36559436,2
0.19785866,-0.030266969,4
0.27978083,0.11718605,4
0.30500516,0.32498747,2
0.4448003,-0.06704389,4
0.23124537,0.1640001,4
0.24560897,-0.07661158,4
0.32220924,0.46386167,2
0.27642277,0.19092563,4
0.35102236,0.22299767,2
0.31434515,0.44333833,2
0.23319876,0.015585436,4
0.24793947,-0.05534313,4
0.32971781,0.03422271,4
0.4117774,-0.17510018,5
0.37821704,0.4226464,2
0.17403199,-0.019721908,4
0.32704946,0.32631174,2
0.3098258,0.5129005,2
0.2497274,0.445872,2
0.24793947,-0.05534313,4
0.4215683,-0.09251014,4
0.22898313,-0.033723526,4
0.24745493,-0.04498362,4
0.4395954,-0.08295326,4
0.32204223,0.21630493,2
0.4311867,-0.1009683,4
0.29052842,0.3942852,2
0.23146513,0.15880765,4
0.32121515,0.47660193,2
0.24793947,-0.05534313,4
0.25606376,0.2601164,2
0.24558099,0.016662486,3
0.30539152,0.3707253,2
0.34747213,0.3253697,2
0.27658743,0.5091531,2
0.25259483,0.3052691,2
0.2761317,0.45650324,2
0.283903,0.34759164,2
0.32228708,0.42416656,2
0.28174275,0.38371214,2
0.24663475,0.26975766,4
0.26841792,0.32592723,2
0.15656608,0.026941318,4
0.3838438,0.45768362,2
0.30322376,0.3820267,2
0.21082416,0.0700106,4
0.36298734,0.31629288,2
0.24140397,0.35423258,2
0.16769955,0.011395483,4
0.27909386,-0.066745624,4
0.28725207,0.2593644,2
0.3497794,-0.038725432,4
0.30964562,0.4140744,2
0.23999442,-0.030153962,4
0.3159385,-0.039644163,4
0.2822936,0.56376743,2
0.2629893,0.05198521,4
0.43957978,0.31470892,2
0.2900751,0.25386536,2
0.45626608,-0.068417236,4
0.26027694,0.13167751,4
0.311912,0.3520327,2
0.22830456,0.31313747,2
0.13412675,0.025885852,4
0.21603636,0.29654077,2
0.21077362,0.2340493,2
0.23951775,0.15055752,4
0.21481436,0.22496295,2
0.1879247,0.0683404,4
0.23047453,0.21808058,2
0.32221514,0.26498562,2
0.22799481,0.31535667,2
0.34993508,0.4125583,2
0.24635504,0.4063587,2
0.20577951,0.15576006,4
0.27631128,0.49339762,2
0.29765034,0.2620661,2
0.2744797,0.3283525,2
0.25114483,0.04574615,4
0.18711972,0.034792293,4
0.2145182,0.1026979,4
0.36700386,0.25804028,2
0.27944604,0.440389,2
0.14707585,0.022822926,4
0.14707585,0.022822926,4
0.14707585,0.022822926,4
0.14707585,0.022822926,4
0.22108647,0.35506806,2
0.14179197,0.080411926,4
0.14819257,0.030421602,4
0.14707585,0.022822926,4
0.18119404,0.19221121,2
0.2851909,0.30991223,2
0.23305991,0.27997077,2
0.14707585,0.022822926,4
0.26636702,0.29743668,4
0.20847988,0.34488282,2
0.298965,0.124877825,4
0.29973307,0.4234888,2
0.27280042,0.32691115,2
0.22880913,0.335721,2
0.36671633,0.43326247,2
0.28670242,0.44487774,2
0.281338,0.42045,2
0.29166296,0.23667994,2
0.17031164,0.042752896,4
0.1956567,0.15440296,4
0.2986057,0.28886658,2
0.2995654,0.43781453,2
0.16938898,0.0014639049,4
0.2191172,0.1364336,4
0.31468228,0.50144464,2
0.19771552,0.12588829,4
0.2252479,0.33424753,2
0.19110279,0.07803182,4
0.16816099,0.06322984,4
0.1793476,0.01939154,4
0.23256123,0.39838406,2
0.2484938,0.38454026,2
0.19594257,0.3592314,2
0.23890585,0.24499573,2
0.29320547,0.24724683,2
0.28851023,0.37413752,2
0.23391075,0.30188367,2
0.2093093,0.09662891,4
0.23026325,0.09057841,4
0.22197542,0.17542255,4
0.15619932,0.036743786,4
0.12800825,0.106355906,4
0.2498319,0.3344596,2
0.16921386,0.1470431,4
0.20282727,0.1537613,4
0.22806987,0.37866664,2
0.23981334,0.2165448,4
0.23614237,0.24586347,2
0.27891344,0.5397554,2
0.22664951,0.3263824,2
0.22809498,0.24588744,4
0.22405156,0.34397575,2
0.21135002,0.27314052,2
0.23702651,0.47571766,2
0.33092305,0.27883163,2
0.3374292,0.36987787,2
0.32421154,0.40535623,2
0.3130928,0.46618485,2
0.29697692,0.39343685,2
0.24466377,0.34909782,2
0.19377524,0.21402836,2
0.18774487,0.39482927,2
0.29882866,0.30883324,2
0.27410758,0.30228782,2
0.27797005,0.31325877,2
0.29601943,0.41973674,2
0.14655316,0.03352805,4
0.23119006,0.2300929,4
0.23756202,0.099109925,4
0.3179892,0.3252448,2
0.20007455,0.20237747,2
0.25119382,0.37379605,2
0.21516207,0.24576154,2
0.16963813,0.10122992,4
0.25876573,0.32001838,2
0.29218072,0.34633535,2
0.27639177,0.24227415,2
0.37076274,0.5737645,2
0.33414027,0.38030684,2
0.2607836,0.55103767,2
0.2697843,0.3286559,2
0.34787536,0.3762864,2
0.28151116,0.3570615,2
0.3321754,0.16667634,4
0.312469,0.5134702,2
0.18645853,0.16314538,4
0.2508428,0.1824365,4
0.23645785,0.3321627,2
0.32146162,0.39506242,2
0.2179764,0.20725664,2
0.35135597,0.32174513,4
0.19556193,0.076575056,4
0.1966194,0.20271944,2
0.14707585,0.022822926,4
0.17764346,0.05924917,4
0.2997527,0.47687528,2
0.29639912,0.2506159,2
0.21750917,0.19093634,4
0.1809728,0.07790624,4
0.19529389,0.29177338,2
0.17476803,0.02311487,4
0.2736847,0.32251936,2
0.24995445,0.33385783,2
0.22253402,0.11131515,4
0.23074633,0.18843056,4
0.23661266,0.31526533,2
0.1873601,-0.004402384,4
0.33791304,0.06515817,4
0.29074517,0.40171683,2
0.18680725,0.037393063,4
0.27527517,0.09853686,4
0.28875035,0.21860716,4
0.21431828,0.33828762,2
0.15198477,0.027244566,4
0.23645578,0.2581734,2
0.14707585,0.022822926,4
0.25573885,0.261265,2
0.19726174,0.26024148,2
0.19370352,0.30209032,2
0.20422821,0.2407081,2
0.1801949,0.04593052,4
0.20431402,0.28029978,2
0.20169765,0.3042471,2
0.34833398,0.15172142,4
0.25094512,0.38697365,2
0.13714394,0.027303446,4
0.21654929,0.27880087,2
0.2798751,0.33941573,2
0.3438335,0.5106466,2
0.31051883,0.35348395,2
0.4163568,0.50273454,2
0.26001436,0.45818108,2
0.27105674,-0.024931878,4
0.20531519,-0.018643789,4
0.35012248,0.20680442,4
0.2697524,0.33214435,2
0.23352653,0.03384701,4
0.25795776,0.29490227,2
0.24793947,-0.05534313,4
0.36257178,0.4587318,2
0.19600216,0.298726,2
0.26337746,0.46008667,2
0.153142,0.06962965,4
0.29003453,0.41057047,2
0.34822106,0.16988164,4
0.349238,0.45117489,2
0.31619978,0.24666329,4
0.2973563,0.59008414,2
0.42368445,-0.100222975,4
0.30174023,0.06300504,4
0.37779406,0.2492321,4
0.25995705,0.018418036,4
0.307864,-0.040233795,4
0.46920478,-0.07685516,4
0.26561907,0.26194572,2
0.22711858,0.22382757,2
0.24416293,0.021645334,4
0.23549554,-0.049931526,4
0.1864022,0.24909411,2
0.35012248,0.20680442,4
0.42368445,-0.100222975,4
0.2677333,0.28855368,2
0.26428443,0.3234453,2
0.25771463,0.3961224,2
0.28765923,0.3258249,2
0.23137532,-0.014289836,4
0.24572083,0.008239345,4
0.22261028,0.36212757,2
0.32711753,0.048349258,4
0.18686701,0.41767806,2
0.26765543,0.437444,2
0.20433313,0.4243847,2
0.18402822,0.2032659,4
0.27731204,0.45617488,2
0.16852114,0.4543376,2
0.1895306,0.5911186,2
0.18014164,0.2764747,2
0.21762252,0.4024079,2
0.25341976,-0.035329174,4
0.106734276,0.16602688,4
0.16643064,0.15826762,4
0.14598182,0.08656964,4
0.217468,0.098327555,4
0.0957661,0.06227842,4
0.19262427,0.2675135,4
0.13038926,0.14818648,4
0.11254814,0.061320107,4
0.23212917,0.4647589,2
0.15306927,0.26405272,2
0.15394725,0.073530674,4
0.089077674,0.07859135,4
0.19073603,0.4209194,2
0.31518397,0.5570586,2
0.1787301,0.5092989,2
0.34947243,0.6246359,2
0.20458367,0.3160859,4
0.06959568,0.068695225,4
0.24468076,0.56842077,2
0.34128752,0.34714353,2
0.15532713,0.42185667,2
0.2335548,0.3477887,4
0.19425154,0.36610138,2
0.22993043,0.33464387,4
0.1744358,0.40776306,2
0.24578017,0.4337597,2
0.16454773,0.38517016,2
0.14664002,0.4204359,2
0.42900944,0.51024026,2
0.24650069,0.40966323,2
0.3141899,0.52703834,2
0.25179985,0.493835,2
0.3260515,0.46339643,2
0.19708812,0.38117695,2
0.33391172,0.4716673,2
0.12288337,0.09908422,4
0.13343404,0.135291,4
0.17789361,0.3405331,2
0.06648632,0.0033617741,4
0.14129452,0.19735782,4
0.16058278,0.06935602,4
0.06667996,0.00309695,4
0.22642832,0.18388386,2
0.04774433,0.016480438,4
0.19299343,0.27950025,2
0.09090374,0.024112053,4
0.3450428,0.46416122,2
0.35090074,0.64504164,2
0.19518268,0.30434597,2
0.21376371,0.32465482,2
0.26929265,0.35317436,2
0.06367692,0.018099912,4
0.2882485,0.49924007,2
0.23280327,0.6587774,2
0.22783846,0.60349643,2
0.16772379,0.39836782,2
0.20499957,0.39446104,2
0.29265106,0.44486603,2
0.3291396,0.48179957,2
0.20528275,0.44202864,2
0.28423122,0.50791967,2
0.28528798,0.33073077,2
0.26171756,0.6212589,2
0.16706039,0.07535922,4
0.2102212,0.49744225,2
0.24368075,0.630402,2
0.26087803,0.3605084,2
0.35806987,0.26311514,4
0.29498047,0.4792391,2
0.3147628,0.43161795,2
0.20176691,0.17764525,4
0.22124729,0.4232979,2
0.23019102,0.4584518,2
0.30730033,0.5117727,2
0.25744545,0.55191183,2
0.23791112,0.67874205,2
0.29817173,0.3766123,2
0.22430947,0.2174142,2
0.21608287,0.32456163,2
0.20554884,0.47938848,2
0.2639102,0.49146056,2
0.19022694,0.45074785,2
0.23914185,0.46468237,2
0.15211129,0.41997132,2
0.26460075,0.66438305,2
0.24020168,0.72506416,2
0.27693984,0.42718533,2
0.31396022,0.35089675,2
0.26862895,0.58516896,2
0.26917022,0.3875407,2
0.17546761,0.34747148,2
0.29082125,0.50379485,2
0.18078849,0.43674335,2
0.10329765,0.1397052,4
0.1729952,0.48993933,2
0.13508633,0.17348415,4
0.21385632,0.5609164,2
0.45483246,0.21708474,4
0.24713099,0.33875436,2
0.2327487,0.43162593,2
0.28585947,0.40481812,4
0.34263027,0.46180448,2
0.20301256,-0.010088298,4
0.23955955,0.45161268,2
0.2583273,0.48457283,2
0.23816681,0.5523271,2
0.32095397,0.56377953,2
0.24009357,0.66242427,2
0.16360387,0.11738099,4
0.2062144,0.57396305,2
0.33784455,0.72691464,2
0.2597539,0.5807713,2
0.20656681,0.4556375,2
0.22025546,0.047895465,4
0.31671882,0.5599801,2
0.24753526,0.35679802,2
0.21828625,0.21385132,3
0.22922222,0.44160667,2
0.2992998,0.5737187,2
0.29310292,0.3749182,2
0.2039335,0.71206737,2
0.11882804,0.06729899,4
0.23186086,0.2212801,4
0.19260609,0.53024375,2
0.19551943,0.34707227,2
0.3895432,0.42773047,2
0.22611761,0.46370226,2
0.29829758,0.48755515,2
0.2506786,0.3871282,2
0.20900618,0.37355438,2
0.24301875,0.3977684,2
0.23422547,0.4027467,2
0.18818861,0.29219425,2
0.17582278,0.3418219,2
0.2624067,0.57163036,2
0.30431277,-0.0067581143,4
0.2639926,-0.09110416,4
0.3289631,0.080740884,4
0.31459358,0.18179856,3
0.35590622,0.4402102,2
0.248928,0.2425573,2
0.35202914,0.4732941,2
0.27634126,0.5108972,2
0.31463394,0.34135213,2
0.33726123,0.2830804,2
0.27783144,0.47384006,2
0.1050463,0.059921835,4
0.26404598,0.28362912,2
0.20583859,-0.17038235,4
0.35414207,0.45834062,2
0.36502838,0.39519814,2
0.27898383,0.41831738,2
0.37435728,0.11416176,4
0.24210969,-0.08962057,4
0.34018734,0.51929885,2
0.19593096,0.45166177,2
0.42801836,0.59046,2
0.2687638,0.46308535,2
0.083399676,0.023685401,4
0.197831,0.41570997,2
0.23323075,0.51112545,2
0.12154956,0.07531371,4
0.2670554,0.52165157,2
0.21783975,0.42862087,2
0.22366133,0.5621801,2
0.17745721,0.45637396,2
0.24444368,0.6533517,2
0.1492383,0.09569075,4
0.25508666,0.681109,2
0.22107372,0.66207004,2
0.2942289,0.46091586,2
0.24940298,0.40384507,2
0.18185961,0.05082785,4
0.2437127,0.40117422,2
0.1810162,0.3773556,2
0.23161244,-0.060342018,4
0.28225356,0.3702095,2
0.18414284,0.3600906,2
0.22286084,0.52833635,2
0.19095613,0.50727534,2
0.48609832,0.53370935,2
0.29024988,0.72038245,2
0.3113923,0.3820994,2
0.18895175,0.4018454,2
0.27538383,0.5679899,2
0.3749447,0.6032084,2
0.3364561,0.36054394,4
0.25910372,0.3055775,2
0.34461153,0.45955706,2
0.2421543,0.380403,2
0.2850767,0.28837168,2
0.31313902,0.30998722,2
0.28055617,0.43397874,2
0.21256715,0.013071822,5
0.29757312,0.33316398,2
0.1377806,0.21674639,2
0.21336997,0.47467607,2
0.15026216,0.29471457,2
0.1166619,-0.055528086,4
0.2679008,0.39389288,2
0.2321554,0.7211651,2
0.25666583,0.5134218,2
0.19329022,0.38588896,2
0.2154422,0.3865498,2
0.1927552,0.54424536,2
0.26176006,0.2620731,4
0.072928324,0.17034736,4
0.12535393,0.13231659,4
0.24618097,0.31972635,2
0.20196274,0.4911149,2
0.29709274,0.3911261,2
0.30681098,0.4953474,2
0.26546812,0.120736375,4
0.13810973,0.072496764,4
0.28793877,0.6049651,2
0.26509604,0.31379646,2
0.16272622,0.34863493,2
0.16586629,0.16998096,4
0.15558992,0.31980124,2
0.17498347,0.45864594,2
0.35227087,0.59901196,2
0.3289887,0.5453845,2
0.16390206,0.336444,2
0.22935705,0.42040667,2
0.25218806,0.1923124,3
0.22699186,0.42651373,2
0.1729906,0.16875912,4
0.3076564,0.67230636,2
0.2694067,0.046963252,4
0.24904639,0.4399753,2
0.15624173,0.30616847,2
0.07407786,0.037169915,4
0.11881153,0.20888497,4
0.15061924,0.36645412,2
0.18464701,0.53191066,2
0.27294117,0.50320953,2
0.18559943,0.46550763,2
0.3020209,0.5658515,2
0.2999236,0.39150664,2
0.3476048,0.36012128,2
0.24782833,0.41552347,2
0.3070114,0.57935023,2
0.24104622,0.39214736,2
0.11475122,0.18989229,4
0.2534537,0.3356068,2
0.2630352,0.3880634,2
0.28667268,0.28508934,2
0.24609464,0.5195031,2
0.23946995,0.6039877,2
0.31316015,0.53454095,2
0.2515387,0.4688058,2
0.33621567,0.4129063,2
0.26050687,0.57369375,2
0.30581054,0.5090514,2
0.2889889,0.44733837,2
0.28898856,0.56338304,2
0.35680735,0.44459465,2
0.16271375,0.349611,2
0.24775955,0.44638124,2
0.19795538,0.46767375,2
0.2706952,0.48280507,2
0.17011975,0.34382263,2
0.26730347,0.5933577,2
0.15762027,0.42872778,2
0.3296034,0.22168519,2
0.3344201,0.09015216,4
0.25077796,-0.029957337,4
0.22411886,0.5054664,2
0.4130979,0.50125164,2
0.1401005,0.072091475,4
0.19835228,0.37218598,2
0.26381758,0.5588682,2
0.16736758,0.40503696,2
0.16617934,0.69287777,2
0.20872729,0.6195971,2
0.2347338,0.6065152,2
0.23213772,0.6676542,2
0.24672897,0.33701286,4
0.20415802,0.38600972,4
0.20316581,0.2323536,2
0.17106707,0.38753724,2
0.17810337,0.49803662,2
0.13690075,0.385478,2
0.24026906,0.36997843,2
0.23184358,0.42215928,2
0.01683351,0.019385586,4
0.26466215,0.12972589,4
0.16888775,0.3808806,2
0.11255206,0.03365616,4
0.27540308,0.6648812,2
0.24175851,0.49716112,2
0.24934414,0.38480672,2
0.18342084,0.43439844,2
0.29544345,0.61301154,2
0.19166034,0.55953413,2
0.22014059,0.45381385,2
0.27464247,0.54191756,2
0.22100364,0.4966232,2
0.13739333,0.39731985,2
0.23478185,0.19291928,4
0.12944296,0.06149754,4
0.17322513,0.3047205,4
0.20254658,0.35370806,4
0.21289086,0.5780034,2
0.406881,0.43434834,2
0.333347,0.6162684,2
0.2350117,0.51566726,2
0.30387023,0.5265989,2
0.23684475,0.55116266,2
0.23294105,0.5662296,2
0.17687698,0.45752722,2
0.23409921,0.53038746,2
